id,popularity,budget,revenue,original_title,cast,director,genres,production_companies,vote_average
13205,0.609691,0,0,bambi ii,"['patrickstewart', 'alexandergould', 'brendonbaerg', 'carolynhennesy', 'nickyjones']",['brianpimental'],"['animation', 'drama', 'family']",['waltdisneypictures'],5.9
7874,0.609408,15000000,10903846,black snake moan,"['samuelljackson', 'christinaricci', 'justintimberlake', 'sepathamerkerson', 'johncothranjr']",['craigbrewer'],['drama'],['paramountclassics'],6.3
11515,0.606808,50000000,9448082,goyas ghosts,"['javierbardem', 'natalieportman', 'stellanskarsgã¥rd', 'randyquaid', 'josã©luisgã³mez']",['miloå¡forman'],['drama'],"['kanzaman', 'thesaulzaentzcompany', 'antena3televisiã³n', 'xuxaproduccionessl']",6.7
17700,0.60407,0,0,deep sea d,"['johnnydepp', 'katewinslet']",['howardhall'],['documentary'],"['imax', 'warnerbros']",5.7
10115,0.60214,0,0,stick,"['jeffbridges', 'missyperegrym', 'vanessalengies', 'maddycurley', 'nikkisoohoo']",['jessicabendinger'],"['comedy', 'drama']","['spyglassentertainment', 'touchstonepictures', 'kaltenbachpictures']",6.0
9903,0.589842,25000000,11772461,hoax,"['richardgere', 'alfredmolina', 'marciagayharden', 'hopedavis', 'juliedelpy']",['lassehallstrã¶m'],"['comedy', 'drama']","['miramaxfilms', 'themarkgordoncompany', 'yarifilmgroup', 'bobyariproductions']",6.5
8975,0.5828760000000001,20000000,22165608,marine,"['johncena', 'kellycarlson', 'robertpatrick', 'abigailbianca', 'anthonyrayparker']",['johnbonito'],"['action', 'adventure', 'drama', 'thriller']","['twentiethcenturyfoxfilmcorporation', 'pacificfilmandtelevisioncommission', 'wwestudios']",5.0
8997,0.575781,0,0,hollow man ii,"['christianslater', 'peterfacinelli', 'lauraregan', 'davidmcilwraith', 'williammacdonald']",['claudiofã¤h'],"['horror', 'action', 'thriller', 'sciencefiction']","['destinationfilms', 'redwagonentertainment', 'fronteraproductions']",5.1
11908,0.574533,0,0,hatchet,"['joeldavidmoore', 'tamarafeldman', 'deonrichmond', 'kanehodder', 'mercedesmcnab']",['adamgreen'],"['comedy', 'horror']",['ariescopepictures'],5.3
7510,0.569422999999999,12000000,6754898,running scissors,"['annettebening', 'briancox', 'josephcross', 'josephfiennes', 'evanrachelwood']",['ryanmurphy'],"['drama', 'comedy']",['tristarpictures'],5.6
10067,0.56593,50000000,61112916,shaggy dog,"['timallen', 'kristindavis', 'dannyglover', 'spencerbreslin', 'robertdowneyjr']",['brianrobbins'],"['comedy', 'family']","['waltdisneypictures', 'mandevillefilms', 'boxingcatfilms']",4.6
9978,0.564215999999999,40000000,23937870,stormbreaker,"['alexpettyfer', 'sarahbolger', 'ewanmcgregor', 'robbiecoltrane', 'stephenfry']",['geoffreysax'],"['adventure', 'action', 'family']","['isleofmanfilm', 'weinsteincompanythe', 'samuelsonproductions']",5.0
16781,0.552267,6000000,57231524,madeas family reunion,"['tylerperry', 'blairunderwood', 'lynnwhitfield', 'boriskodjoe', 'lisaarrindell']",['tylerperry'],"['drama', 'comedy', 'romance']",['lionsgatefilms'],6.0
14171,0.546519,12000000,0,home brave,"['samuelljackson', 'jessicabiel', '5cent', 'christinaricci', 'brianpresley']",['irwinwinkler'],"['action', 'drama']","['northbynorthwestentertainment', 'metrogoldwynmayermgm', 'severeentertainment', 'winklerfilms', 'zakproductions']",5.7
9756,0.546313,0,0,half light,"['demimoore', 'henryiancusick', 'beanselbalawi', 'kateisitt', 'nicholasgleaves']",['craigrosenberg'],['thriller'],['filmax'],5.9
1440,0.5447930000000001,26000000,0,little children,"['katewinslet', 'patrickwilson', 'jenniferconnelly', 'greggedelman', 'sadiegoldstein']",['toddfield'],"['romance', 'drama']","['newlinecinema', 'standardfilmcompany', 'bonafideproductions']",6.3
9957,0.5383600000000001,0,0,benchwarmers,"['jonheder', 'robschneider', 'davidspade', 'jonlovitz', 'timmeadows']",['dennisdugan'],['comedy'],"['columbiapictures', 'revolutionstudios', 'happymadisonproductions']",5.4
1123,0.537204,0,4291965,catch fire,"['timrobbins', 'derekluke', 'bonniehenna', 'mncedisishabangu', 'tumishomasha']",['phillipnoyce'],"['action', 'drama', 'thriller']","['mirageenterprises', 'studiocanal', 'workingtitlefilms']",6.3
9986,0.5366310000000001,85000000,144,charlottes web,"['juliaroberts', 'stevebuscemi', 'johncleese', 'oprahwinfrey', 'cedrictheentertainer']",['garywinick'],"['comedy', 'family', 'fantasy']","['paramountpictures', 'kernerentertainmentcompany']",6.0
12763,0.530814,30000000,34742066,take lead,"['antoniobanderas', 'robbrown', 'yayadacosta', 'alfrewoodard', 'johnortiz']",['lizfriedlander'],['music'],"['newlinecinema', 'tiarablufilms']",6.4
14113,0.529881,35000000,12506188,zoom,"['timallen', 'courteneycox', 'chevychase', 'spencerbreslin', 'kevinzegers']",['peterhewitt'],"['fantasy', 'comedy', 'family']","['columbiapictures', 'revolutionstudios']",5.1
13934,0.523073,0,0,mater ghostlight,"['larrythecableguy', 'owenwilson', 'michaelwallis', 'bonniehunt', 'paulnewman']","['johnlasseter', 'danscanlon']","['animation', 'family']","['waltdisneypictures', 'pixaranimationstudios']",6.4
3602,0.520258,0,0,ill always know last summer,"['brookenevin', 'davidpaetkau', 'kcclyde', 'sethpackard', 'torreydevitto']",['sylvainwhite'],['horror'],['screengems'],3.8
14191,0.514836,12000000,23006849,aquamarine,"['emmaroberts', 'joannajojolevesque', 'sarapaxton', 'jakemcdorman', 'ariellekebbel']",['elizabethallenrosenbaum'],"['fantasy', 'romance', 'family', 'comedy']","['fox2pictures', 'storefrontpictures']",5.9
9914,0.51175,0,0,shadow man,"['stevenseagal', 'imeldastaunton', 'garrickhagon', 'skyebennett', 'evapope']",['michaelkeusch'],"['action', 'adventure', 'thriller']","['castelfilmromania', 'clubdeal', 'steamrollerproductions', 'sonypictureshomeentertainment']",4.6
9952,0.508401,10000000,7177143,rescue dawn,"['christianbale', 'stevezahn', 'marshallbell', 'tobyhuss', 'pathealy']",['wernerherzog'],"['adventure', 'drama', 'war']",['metrogoldwynmayermgm'],6.6
1116,0.5014310000000001,6500000,22889018,wind shakes barley,"['cillianmurphy', 'pã¡draicdelaney', 'liamcunningham', 'orlafitzgerald', 'gerardkearney']",['kenloach'],"['drama', 'history', 'war']","['bimdistribuzione', 'matadorpictures', 'diaphanafilms', 'bã³rdscannã¡nnahã‰ireann', 'elementfilms']",6.5
2207,0.496703,55000000,65664721, blocks,"['brucewillis', 'mosdef', 'davidmorse', 'jennastern', 'davidzayas']",['richarddonner'],"['action', 'adventure', 'crime', 'thriller']","['donnerscompany', 'cheyenneenterprises', 'alconentertainment', 'nuimageentertainmentgmbh', 'millenniumfilms']",6.1
512,0.489898,4000000,31584901,scoop,"['scarlettjohansson', 'hughjackman', 'woodyallen', 'ianmcshane', 'kevinmcnally']",['woodyallen'],"['comedy', 'mystery']","['bbcfilms', 'ingeniousfilmpartners', 'ingeniousmedia', 'perdidoprod']",6.2
14062,0.488265,5000000,0,calibre ,"['millajovovich', 'angusmacfadyen', 'stephendorff', 'aishatyler', 'sarahstrange']",['garylennon'],"['drama', 'crime', 'thriller']","['mediatalentgroup', 'mã¶biusentertainment']",5.2
17379,0.4819,45000000,38399961,last holiday,"['queenlatifah', 'llcoolj', 'timothyhutton', 'giancarloesposito', 'aliciawitt']",['waynewang'],"['adventure', 'comedy', 'drama']",['paramountpictures'],6.4
7511,0.479749,20000000,0,last kiss,"['zachbraff', 'jacindabarrett', 'caseyaffleck', 'rachelbilson', 'michaelweston']",['tonygoldwyn'],"['comedy', 'drama', 'romance']","['lakeshoreentertainment', 'melsciteducinema']",5.5
1259,0.467297,15000000,49469904,notes scandal,"['judidench', 'cateblanchett', 'billnighy', 'junotemple', 'maxlewis']",['richardeyre'],"['drama', 'romance']","['foxsearchlightpictures', 'scottrudinproductions', 'dnafilms', 'bbcfilms', 'ingeniousfilmpartners']",6.3
9829,0.463155,15000000,76286096,united ,"['jjjohnson', 'pollyadams', 'trishgates', 'nancymcdoniel', 'opalalladin']",['paulgreengrass'],"['drama', 'history', 'crime', 'thriller', 'action']","['universalpictures', 'studiocanal', 'sidneykimmelentertainment', 'workingtitlefilms']",6.6
13185,0.461865,994000,165000,kidulthood,"['amlameen', 'redmadrell', 'noelclarke', 'adamdeacon', 'jaimewinstone']",['menhajhuda'],['drama'],"['cipherfilms', 'stealthfilmslimited', 'tmcfilms']",6.5
9053,0.458112,21000000,480314,doa dead alive,"['jaimepressly', 'devonaoki', 'hollyvalance', 'sarahcarter', 'natassiamalthe']",['coreyyuenkwai'],"['adventure', 'action', 'thriller']","['impactpictures', 'constantinfilmproduktion', 'mindfireentertainment', 'teamninja', 'vip4medienfonds']",4.9
15363,0.45297,0,11400000,something new,"['sanaalathan', 'simonbaker', 'katharinetowne', 'mikeepps', 'wendyraquelrobinson']",['sanaahamri'],"['comedy', 'drama', 'romance']",['gramercypictures'],6.2
1165,0.451217,15000000,123384128,queen,"['helenmirren', 'michaelsheen', 'jamescromwell', 'sylviasyms', 'helenmccrory']",['stephenfrears'],['drama'],"['bimdistribuzione', 'granadafilmproductions', 'scottrudinproductions', 'pathã©rennproductions', 'pathã©picturesinternational']",6.6
5820,0.441629,60000000,77920346,sentinel,"['michaeldouglas', 'kiefersutherland', 'evalongoria', 'martindonovan', 'ritchiecoster']",['clarkjohnson'],"['action', 'thriller', 'crime']","['twentiethcenturyfoxfilmcorporation', 'duneentertainment', 'majorstudiopartners', 'regencyenterprises', 'epsilonmotionpictures']",5.6
9784,0.440529,0,0,man town,"['benaffleck', 'rebeccaromijn', 'johncleese', 'mikebinder', 'ginagershon']",['mikebinder'],"['comedy', 'drama', 'romance']",['media8entertainment'],4.8
182,0.437529,32000000,5914908,good german,"['georgeclooney', 'cateblanchett', 'tobeymaguire', 'tonycurran', 'lelandorser']",['stevensoderbergh'],"['war', 'crime', 'drama', 'mystery', 'romance']","['warnerbros', 'sectioneightproductions', 'sunsetgowerstudios']",5.8
9664,0.435451,60000000,17800000,flyboys,"['jamesfranco', 'scotthazell', 'macmcdonald', 'philipwinchester', 'toddboyce']",['tonybill'],"['action', 'adventure', 'drama', 'history', 'romance']","['ingeniousfilmpartners', 'electricentertainment', 'skydanceproductions', 'flyboysfilms']",6.1
4474,0.434505,0,60896147,super exgirlfriend,"['umathurman', 'lukewilson', 'annafaris', 'eddieizzard', 'rainnwilson']",['ivanreitman'],"['fantasy', 'drama', 'action', 'comedy', 'crime']","['2thcenturyfox', 'regencyenterprises']",4.9
7304,0.433874,15000000,9500000,running scared,"['paulwalker', 'cameronbright', 'verafarmiga', 'chazzpalminteri', 'karelroden']",['waynekramer'],"['action', 'crime', 'drama', 'thriller']","['internationalproductioncompany', 'truegritproductions', 'zerogravitymanagement', 'piercewilliamsentertainment']",6.8
46247,0.430182,0,0,time nuts,['chriswedge'],"['chrisrenaud', 'mikethurmeier']","['adventure', 'animation', 'family']",['blueskystudios'],7.4
1253,0.428237,0,8974829,breaking entering,"['judelaw', 'juliettebinoche', 'verafarmiga', 'robinwright', 'martinfreeman']",['anthonyminghella'],"['drama', 'romance']","['miramaxfilms', 'mirageenterprises']",6.5
61717,0.425339,6000000,0,wendy wu homecoming warrior,"['brendasong', 'shinkoyamada', 'susanchuang', 'sallymartin', 'annahutchison']",['johnlaing'],"['action', 'adventure', 'family', 'tvmovie']",['disneychannel'],5.4
1252,0.412369,0,0,lonely hearts,"['johntravolta', 'jamesgandolfini', 'salmahayek', 'jaredleto', 'lauradern']",['toddrobinson'],"['drama', 'thriller', 'crime', 'romance']","['millenniumfilms', 'emmettfurlafilms']",5.9
8588,0.406639,0,0,shooting dogs,"['johnhurt', 'hughdancy', 'dominiquehorwitz', 'davidgyasi', 'stevetoussaint']",['michaelcatonjones'],"['drama', 'history']","['bbcfilms', 'filmstiftungnordrheinwestfalen', 'egolitossellfilmag', 'crossdayproductions', 'ukfilmcouncil']",6.5
13668,0.405681,25000000,16158487,catch release,"['jennifergarner', 'timothyolyphant', 'kevinsmith', 'samjaeger', 'juliettelewis']",['susannahgrant'],"['comedy', 'drama', 'romance']","['columbiapicturescorporation', 'relativitymedia']",6.0
1975,0.405342,20000000,39143839,grudge ,"['sarahmichellegellar', 'ambertamblyn', 'edisonchen', 'ariellekebbel', 'jenniferbeals']",['takashishimizu'],"['horror', 'thriller']","['columbiapicturescorporation', 'ghosthousepictures', 'vertigoentertainment']",5.3
10781,0.402934,16000000,0,texas chainsaw massacre beginning,"['jordanabrewster', 'taylorhandley', 'diorabaird', 'mattbomer', 'rleeermey']",['jonathanliebesman'],['horror'],"['newlinecinema', 'nextentertainment', 'platinumdunes', 'vortexhenkelhooper', 'texaschainsawproductions']",5.7
15714,0.395831,0,0,like minds,"['eddieredmayne', 'tomsturridge', 'tonicollette', 'richardroxburgh', 'katemaberly']",['gregoryjread'],"['mystery', 'thriller', 'crime', 'horror']","['australianfilmfinancecorporationaffc', 'bluewaterpictures', 'luminafilms']",6.6
14458,0.389669,8000000,0,altered,"['adamkaufman', 'bradwilliamhenke', 'mistyrosas', 'paulmccarthyboyington', 'michaelcwilliams']",['eduardosã¡nchez'],"['horror', 'sciencefiction', 'thriller']","['roguepictures', 'haxanentertainment']",4.7
5072,0.389212,0,0,severance,"['dannydyer', 'lauraharris', 'tobystephens', 'timmcinnerny', 'babouceesay']",['christophersmith'],"['horror', 'comedy', 'thriller']","['qwertyfilms', 'danfilms', 'isleofmanfilm', 'hanwayfilms', 'ukfilmcouncil']",6.3
19167,0.388624,0,0,second command,"['jeanclaudevandamme', 'juliecox', 'alanmckenna', 'williamtapley', 'elizabethbarondes']",['simonfellows'],"['action', 'adventure', 'thriller']","['castelfilmromania', 'clubdeal', 'motionpicturecorporationofamericampca', 'pueblofilmgroup', 'microfusion2415']",5.1
12225,0.386756,0,2294291,cashback,"['seanbiggerstaff', 'emiliafox', 'shaunevans', 'michaeldixon', 'michelleryan']",['seanellis'],"['drama', 'comedy', 'romance']","['leftturnfilms', 'uglyducklingfilms', 'lipsyncproductions']",6.7
13197,0.384988,8000000,143451,th wolf,"['jamesmarsden', 'briandennehy', 'leorossi', 'dennishopper', 'giovanniribisi']",['robertmoresco'],"['action', 'crime', 'drama', 'mystery', 'thriller']",['thinkfilm'],6.0
1590,0.381198,11000000,0,copying beethoven,"['edharris', 'dianekruger', 'matthewgoode', 'phyllidalaw', 'ralphriach']",['agnieszkaholland'],['drama'],"['sidneykimmelentertainment', 'anomalyentertainment']",5.9
9754,0.3804,45000000,82800000,firewall,"['harrisonford', 'paulbettany', 'virginiamadsen', 'carlyschroeder', 'jimmybennett']",['richardloncraine'],['thriller'],"['villageroadshowpictures', 'thunderroadpictures', 'warnerbros', 'beaconpictures', 'jonshestackproductions']",5.4
13249,0.463068,18000000,1196307,seraphim falls,"['liamneeson', 'piercebrosnan', 'michaelwincott', 'xanderberkeley', 'edlauter']",['davidvonancken'],"['western', 'drama']",['iconproductions'],5.8
2357,0.375934,0,580527, items less,"['pazvega', 'morganfreeman', 'bobbycannavale', 'annedudek', 'jenniferechols']",['bradsilberling'],"['comedy', 'drama']","['revelationsentertainment', 'mockingbirdpictures', 'revealentertainment']",6.8
14624,0.374486,0,0,ultimate gift,"['jamesgarner', 'drewfuller', 'abigailbreslin', 'alihillis', 'billcobbs']",['michaelosajbel'],"['romance', 'drama', 'family']","['theultimategiftllc', 'deanriverproductions']",6.8
15213,0.370019,0,16627188,everyones hero,"['williamhmacy', 'robreiner', 'briandennehy', 'ritchieallen', 'jaketaustin']","['christopherreeve', 'colinbrady', 'danstpierre']","['action', 'adventure', 'animation', 'comedy', 'drama']","['twentiethcenturyfoxfilmcorporation', 'starzanimation', 'idtentertainment']",5.6
13075,0.367893,2000000,622806,sherrybaby,"['maggiegyllenhaal', 'michellehurst', 'sandrarodrã\xadguez', 'dannytrejo', 'bradwilliamhenke']",['lauriecollyer'],['drama'],['redenvelopeentertainment'],6.5
13495,0.500077,24000000,23321954,alatriste,"['viggomortensen', 'elenaanaya', 'unaxugalde', 'eduardfernã¡ndez', 'eduardonoriega']",['agustã\xadndã\xadazyanes'],['action'],"['twentiethcenturyfoxfilmcorporation', 'estudiospicasso', 'nbcuniversalglobalnetworks', 'origenproduccionescinematograficassa']",5.7
2179,0.8771909999999989,22000000,13405595,tenacious pick destiny,"['jackblack', 'kylegass', 'ronniejamesdio', 'timrobbins', 'meatloaf']",['liamlynch'],"['comedy', 'music']",['redhourfilms'],6.2
1249,0.361949,0,16803753,hollywoodland,"['adrienbrody', 'dianelane', 'benaffleck', 'bobhoskins', 'loissmith']",['allencoulter'],"['drama', 'thriller', 'crime']",['focusfeatures'],6.1
14609,0.361911,0,6700000,ultimate avengers,"['justingross', 'greygriffin', 'michaelmassee', 'oliviadabo', 'marcworden']","['curtgeda', 'stevenegordon', 'bobrichardson']","['action', 'animation', 'sciencefiction']",['marvelanimation'],6.4
9782,0.360617,0,0,night listener,"['tonicollette', 'robinwilliams', 'joemorton', 'bobbycannavale', 'roryculkin']",['patrickstettner'],"['drama', 'thriller']","['miramaxfilms', 'ifcfilms', 'fortissimofilms']",4.7
9895,0.360145,20000000,41237648,man year,"['robinwilliams', 'christopherwalken', 'lauralinney', 'lewisblack', 'jeffgoldblum']",['barrylevinson'],"['comedy', 'drama', 'romance', 'thriller']","['universalpictures', 'morgancreekproductions']",5.4
19100,0.358059,0,0,nos jours heureux,"['jeanpaulrouve', 'marilouberry', 'omarsy', 'lannickgautry', 'juliefournier']","['oliviernakache', 'erictoledano']","['comedy', 'family']","['m6films', 'lapetitereine', 'snd', 'quadproductions']",7.1
9954,0.357462,20000000,37597471,covenant,"['stevenstrait', 'lauraramsey', 'jessicalucas', 'taylorkitsch', 'chacecrawford']",['rennyharlin'],"['action', 'adventure', 'fantasy', 'horror', 'sciencefiction']",['screengemsinc'],5.2
16774,0.357119,0,0,hellboy animated sword storms,"['ronperlman', 'selmablair', 'dougjones', 'perigilpin', 'gwendolineyeo']","['philweinstein', 'tadstones']","['tvmovie', 'fantasy', 'animation', 'action', 'thriller']",['idtentertainment'],5.5
10005,0.355816,0,0,behind enemy lines ii axis evil,"['mattbushell', 'denisarndt', 'bencross', 'keithdavid', 'brucemcgill']",['jamesdodson'],"['action', 'adventure', 'thriller']",['twentiethcenturyfoxfilmcorporation'],4.7
14542,0.310895,0,0,jeff dunham arguing,['jeffdunham'],['mannyrodriguez'],['comedy'],['levityproductions'],6.4
9950,0.35187,0,0,find guilty,"['vindiesel', 'alexrocco', 'frankpietrangolare', 'richarddedomenico', 'paulborghese']",['sidneylumet'],"['drama', 'action', 'comedy', 'crime']",['yarifilmgroup'],6.3
